,kc,LAI,stress,R,s,I,E,ET,T,L,dsdt,dos,doy
60,0.3,0.75,1.0,0.0,0.46671393066143013,0.0,0.10211288658281514,0.10211288658281514,0.0,0.0,-0.10211288658281514,1.0,60
61,0.3,0.75,1.0,0.0,0.4661776234839994,0.0,0.10035945704892159,0.10035945704892159,0.0,0.0,-0.10035945704892159,2.0,61
62,0.3,0.75,1.0,0.0,0.46565052549529706,0.0,0.09864602898955885,0.09864602898955885,0.0,0.0,-0.09864602898955885,3.0,62
63,0.3,0.75,1.0,0.0,0.4651324266035452,0.0,0.09697146625874045,0.09697146625874045,0.0,0.0,-0.09697146625874045,4.0,63
64,0.3,0.75,1.0,18.362930869128185,0.46462312268411904,0.75,0.5135706591351421,0.6437851153078594,0.13021445617271735,0.0,16.969145753820325,5.0,64
65,0.3,0.75,0.8190482596965106,0.0,0.5537467873575451,0.0,0.4946932379601634,0.6086778172763798,0.11398457931621646,0.0,-0.6086778172763798,6.0,65
66,0.3,0.75,0.8423572065184489,0.0,0.5505499500819339,0.0,0.47706329201066755,0.5757030524039499,0.09863976039328239,0.0,-0.5757030524039499,7.0,66
67,0.3,0.75,0.8647043420678552,0.0,0.547526299596619,0.0,0.4605858299495711,0.5447120680133423,0.08412623806377119,0.0,-0.5447120680133423,8.0,67
68,0.3,0.75,0.8861178561475415,0.0,0.544665416886465,0.0,0.44517413763791497,0.5155681386929467,0.07039400105503173,0.0,-0.5155681386929467,9.0,68
69,0.3,0.75,0.9066269393031607,0.0,0.5419576010319852,0.0,0.4307489674386424,0.4881454523921712,0.057396484953528844,0.0,-0.4881454523921712,10.0,69
70,0.3,0.75,0.9262614040994173,0.0,0.53939381189127,0.0,0.4172378153909098,0.4623281124690057,0.045090297078095885,0.0,-0.4623281124690057,11.0,70
71,0.3,0.75,0.9450513731650518,0.0,0.5369656180232605,0.0,0.40457427581699046,0.43800924232864064,0.033434966511650184,0.0,-0.43800924232864064,12.0,71
72,0.3,0.75,0.9630270233814738,0.0,0.5346651493135512,0.0,0.3926974642734765,0.41509018097852235,0.022392716705045855,0.0,-0.41509018097852235,13.0,72
73,0.3,0.75,0.9802183772784783,0.0,0.5324850538252187,0.0,0.3815515009194252,0.3934797592804749,0.011928258361049692,0.0,-0.3934797592804749,14.0,73
74,0.3,0.75,0.9966551341128299,0.0,0.5304184584508465,0.0,0.3710850473746828,0.3730936479387456,0.0020086005640628456,0.0,-0.3730936479387456,15.0,74
75,0.3,0.75,1.0,0.0,0.5284589329889833,0.0,0.36125089100562674,0.36125089100562674,0.0,0.0,-0.36125089100562674,16.0,75
76,0.3,0.75,1.0,0.0,0.5265616068807605,0.0,0.3518131567453431,0.3518131567453431,0.0,0.0,-0.3518131567453431,17.0,76
77,0.3,0.75,1.0,0.0,0.5247138487045769,0.0,0.3427023786534779,0.3427023786534779,0.0,0.0,-0.3427023786534779,18.0,77
78,0.3,0.75,1.0,0.0,0.5229139412536659,0.0,0.3339044841034074,0.3339044841034074,0.0,0.0,-0.3339044841034074,19.0,78
79,0.3,0.75,1.0,0.0,0.5211602412321144,0.0,0.3254061226132045,0.3254061226132045,0.0,0.0,-0.3254061226132045,20.0,79
80,0.3,0.75,1.0,0.0,0.519451175462087,0.0,0.3171946229031421,0.3171946229031421,0.0,0.0,-0.3171946229031421,21.0,80
81,0.3,0.75,1.0,0.0,0.5177852373165873,0.0,0.30925795285140645,0.30925795285140645,0.0,0.0,-0.30925795285140645,22.0,81
82,0.3,0.75,1.0,0.0,0.5161609833625358,0.0,0.30158468212951717,0.30158468212951717,0.0,0.0,-0.30158468212951717,23.0,82
83,0.3,0.75,1.0,0.0,0.5145770302000908,0.0,0.2941639473171313,0.2941639473171313,0.0,0.0,-0.2941639473171313,24.0,83
84,0.3,0.75,1.0,6.2957021671931646,0.5130320514851899,0.75,0.4318144896842378,0.490175954473481,0.0583614647892432,0.0,5.055526212719683,25.0,84
85,0.3,0.75,0.9247962259772853,0.0,0.5395841849553563,0.0,0.4182361396937979,0.4642402274795081,0.04600408778571019,0.0,-0.4642402274795081,26.0,85
86,0.3,0.75,0.943649445539826,0.0,0.5371459484664933,0.0,0.4055102581937917,0.4398108108329596,0.03430055263916785,0.0,-0.4398108108329596,27.0,86
