,kc,LAI,stress,R,s,I,E,ET,T,L,dsdt,dos,doy
60,0.3,0.75,1.0,12.535081655932933,0.5167472401609094,0.75,0.6390650813542262,0.872554733015657,0.23348965166143074,0.0,10.912526922917277,1.0,60
61,0.3,0.75,0.6785743957716726,0.0,0.5740609319829539,0.0,0.6115749898012531,0.8230674633194319,0.21149247351817876,0.0,-0.8230674633194319,2.0,61
62,0.3,0.75,0.7073610744333421,0.0,0.5697380986672006,0.0,0.5860159099620044,0.7767587835645671,0.19074287360256273,0.0,-0.7767587835645671,3.0,62
63,0.3,0.75,0.735076573135907,0.0,0.5656584832073026,0.0,0.5622307702404598,0.7333914896355122,0.1711607193950524,0.0,-0.7333914896355122,4.0,63
64,0.3,0.75,0.7617334974805897,0.0,0.5618066371482926,0.0,0.5400771121737944,0.6927489704855987,0.15267185831180433,0.0,-0.6927489704855987,5.0,64
65,0.3,0.75,0.787349207070914,0.0,0.5581682496982632,0.0,0.5194255635315508,0.6546331620832139,0.13520759855166312,0.0,-0.6546331620832139,6.0,65
66,0.3,0.75,0.8119448036787636,0.0,0.554730050317574,0.0,0.5001584881166437,0.618862729640999,0.11870424152435533,0.0,-0.618862729640999,7.0,66
67,0.3,0.75,0.8355442876868686,0.0,0.5514797208551738,0.0,0.48216878982944417,0.5852714499342784,0.10310266010483424,0.0,-0.5852714499342784,8.0,67
68,0.3,0.75,0.8581738556595143,0.0,0.5484058161811493,0.0,0.4653588516590413,0.5537067693285576,0.08834791766951629,0.0,-0.5537067693285576,9.0,68
69,0.3,0.75,0.8798613163706888,0.0,0.5454976923926589,0.0,0.4496395929048437,0.5240285163896062,0.07438892348476252,0.0,-0.5240285163896062,10.0,69
70,0.3,0.75,0.9006356063282848,0.0,0.542745441781369,0.0,0.4349296301814504,0.4961077507320213,0.0611781205505709,0.0,-0.4961077507320213,11.0,70
71,0.3,0.75,0.9205263889122521,0.0,0.540139833846852,0.0,0.4211545296817648,0.4698257321466545,0.04867120246488969,0.0,-0.4698257321466545,12.0,71
72,0.3,0.75,0.9395637238055775,0.0,0.5376722617242331,0.0,0.4082461398189443,0.4450729960952631,0.036826856276318765,0.0,-0.4450729960952631,13.0,72
73,0.3,0.75,0.9577777955308214,8.185675304740034,0.5353346934674302,0.75,0.6135212389100458,0.8265817668328714,0.21306052792282557,0.0,6.609093537907162,14.0,73
74,0.3,0.75,0.7052887693590378,0.0,0.5700463191917325,0.0,0.5878262212548527,0.7800485533751688,0.19222233212031606,0.0,-0.7800485533751688,15.0,74
75,0.3,0.75,0.7330823749015145,0.0,0.5659494255290478,0.0,0.5639161342994653,0.7364733768388947,0.17255724253942936,0.0,-0.7364733768388947,16.0,75
76,0.3,0.75,0.7598163078177905,0.0,0.562081393087667,0.0,0.5416475032181133,0.6956381900389148,0.15399068682080158,0.0,-0.6956381900389148,17.0,76
