,kc,LAI,stress,R,s,I,E,ET,T,L,dsdt,dos,doy
60,0.3,0.75,0.7277477542456846,0.0,0.5667296676976489,0.0,0.5684441960091976,0.744746600957912,0.17630240494871446,0.0,-0.744746600957912,1.0,60
61,0.3,0.75,0.7546870630468294,0.0,0.5628181834489203,0.0,0.5458661864174033,0.7033934669722206,0.15752728055481738,0.0,-0.7033934669722206,2.0,61
62,0.3,0.75,0.7805800952880363,0.0,0.5591238900299486,0.0,0.5248237792040863,0.6646184513478393,0.13979467214375293,0.0,-0.6646184513478393,3.0,62
63,0.3,0.75,0.8054470383237693,0.0,0.5556332469031217,0.0,0.5051963139500933,0.6282358990850772,0.12303958513498382,0.0,-0.6282358990850772,4.0,63
64,0.3,0.75,0.8293111894737139,0.0,0.5523336886096076,0.0,0.4868739770924145,0.5940756824185309,0.1072017053261165,0.0,-0.5940756824185309,5.0,64
65,0.3,0.75,0.8521982181382708,0.0,0.549213543218754,0.0,0.46975670646833656,0.5619817139183558,0.09222500745001927,0.0,-0.5619817139183558,6.0,65
66,0.3,0.75,0.8741355520586372,0.0,0.5462619585868299,0.0,0.4537532183323154,0.5318106195490988,0.07805740121678344,0.0,-0.5318106195490988,7.0,66
67,0.3,0.75,0.8951518678322798,0.0,0.5434688355849964,0.0,0.4387801418296165,0.503430552637599,0.06465041080798244,0.0,-0.503430552637599,8.0,67
68,0.3,0.75,0.9152766690309139,0.0,0.5408247675564376,0.0,0.42476124791529196,0.4767201321861923,0.05195888427090036,0.0,-0.4767201321861923,9.0,68
69,0.3,0.75,0.9345399379583872,0.0,0.5383209853495774,0.0,0.4116267614222991,0.45156749110027045,0.039940729677971375,0.0,-0.45156749110027045,10.0,69
70,0.3,0.75,0.9529718493263264,0.0,0.5359493073501012,0.0,0.39931274645335,0.42786942173383546,0.02855667528048542,0.0,-0.42786942173383546,11.0,70
71,0.3,0.75,0.9706025359945659,0.0,0.5337020940006587,0.0,0.38776055653478825,0.4055306077379499,0.017770051203161684,0.0,-0.4055306077379499,12.0,71
72,0.3,0.75,0.987461898485353,0.0,0.5315722063549762,0.0,0.37691634205876334,0.38446293256264874,0.0075465905038853975,0.0,-0.38446293256264874,13.0,72
73,0.3,0.75,1.0,0.0,0.5295529682637857,0.0,0.3667306084784424,0.3667306084784424,0.0,0.0,-0.3667306084784424,14.0,73
