,kc,LAI,stress,R,s,I,E,ET,T,L,dsdt,dos,doy
60,0.3,0.75,0.7701138961821903,0.0,0.5606096663219027,0.0,0.5332534845381512,0.6801798828832839,0.1469263983451327,0.0,-0.6801798828832839,1.0,60
61,0.3,0.75,0.7953978994939584,0.0,0.5570372929874317,0.0,0.5130611049968077,0.6428401113364794,0.1297790063396718,0.0,-0.6428401113364794,2.0,61
62,0.3,0.75,0.8196692557001773,0.0,0.5536610318984796,0.0,0.4942175348156395,0.6077904879283414,0.11357295311270192,0.0,-0.6077904879283414,3.0,62
63,0.3,0.75,0.8429527446492977,8.814210292500197,0.5504688549660829,0.75,0.726629240624228,1.028179163600086,0.30154992297585803,0.0,7.036031128900111,4.0,63
64,0.3,0.75,0.5933756475373204,0.0,0.5874227999708104,0.0,0.692839814496306,0.9684692543561957,0.27562943985988964,0.0,-0.9684692543561957,5.0,64
65,0.3,0.75,0.6251350014651115,0.0,0.5823363017861665,0.0,0.6615069442151088,0.9127211927887078,0.2512142485735989,0.0,-0.9127211927887078,6.0,65
66,0.3,0.75,0.6558239937179086,0.0,0.5775425980425283,0.0,0.6324234140482095,0.8606278846523451,0.2282044706041356,0.0,-0.8606278846523451,7.0,66
67,0.3,0.75,0.6854350104470744,0.0,0.573022493606329,0.0,0.6054019950489767,0.8119099643593556,0.20650796931037885,0.0,-0.8119099643593556,8.0,67
68,0.3,0.75,0.7139691594341785,30.733435020679796,0.5687582606002399,0.75,1.7139243631166088,2.655848930485486,0.9419245673688774,0.0,27.32758609019431,9.0,68
69,0.3,0.75,0.07336405948166923,0.0,0.7122854984689075,0.0,1.5981658216636352,2.4731362143143913,0.874970392650756,0.0,-2.4731362143143913,10.0,69
70,0.3,0.75,0.10420929779121255,0.0,0.6992963376794412,0.0,1.4928246478711633,2.305447068732481,0.8126224208613176,0.0,-2.305447068732481,11.0,70
71,0.3,0.75,0.13782538284109352,0.0,0.6871878971924009,0.0,1.3968060537928297,2.151307960316354,0.7545019065235242,0.0,-2.151307960316354,12.0,71
72,0.3,0.75,0.17342556900131745,0.0,0.6758890108462016,0.0,1.3091469216258864,2.0094141736876536,0.7002672520617673,0.0,-2.0094141736876536,13.0,72
73,0.3,0.75,0.21036765640301863,0.0,0.6653353649759933,0.0,1.22899798170705,1.8786077335918177,0.6496097518847678,0.0,-1.8786077335918177,14.0,73
