,kc,LAI,stress,R,s,I,E,ET,T,L,dsdt,dos,doy
60,0.3,0.75,1.0,0.0,0.4597186506109675,0.0,0.08005761793885416,0.08005761793885416,0.0,0.0,-0.08005761793885416,1.0,60
61,0.3,0.75,1.0,0.0,0.4592981799285155,0.0,0.07878972609825442,0.07878972609825442,0.0,0.0,-0.07878972609825442,2.0,61
62,0.3,0.75,1.0,0.0,0.458884368341865,0.0,0.07754851900919424,0.07754851900919424,0.0,0.0,-0.07754851900919424,3.0,62
63,0.3,0.75,1.0,0.0,0.45847707570001,0.0,0.07633329723290373,0.07633329723290373,0.0,0.0,-0.07633329723290373,4.0,63
64,0.3,0.75,1.0,0.0,0.4580761655254674,0.0,0.07514338324376436,0.07514338324376436,0.0,0.0,-0.07514338324376436,5.0,64
65,0.3,0.75,1.0,0.0,0.45768150489918713,0.0,0.07397812063164556,0.07397812063164556,0.0,0.0,-0.07397812063164556,6.0,65
66,0.3,0.75,1.0,0.0,0.45729296434965117,0.0,0.07283687333728467,0.07283687333728467,0.0,0.0,-0.07283687333728467,7.0,66
67,0.3,0.75,1.0,0.0,0.45691041774598895,0.0,0.07171902491917724,0.07171902491917724,0.0,0.0,-0.07171902491917724,8.0,67
68,0.3,0.75,1.0,0.0,0.45653374219494286,0.0,0.07062397785052313,0.07062397785052313,0.0,0.0,-0.07062397785052313,9.0,68
69,0.3,0.75,1.0,0.0,0.45616281794152624,0.0,0.0695511528448476,0.0695511528448476,0.0,0.0,-0.0695511528448476,10.0,69
70,0.3,0.75,1.0,0.0,0.45579752827322345,0.0,0.06849998820898774,0.06849998820898774,0.0,0.0,-0.06849998820898774,11.0,70
71,0.3,0.75,1.0,0.0,0.455437759427588,0.0,0.0674699392222003,0.0674699392222003,0.0,0.0,-0.0674699392222003,12.0,71
72,0.3,0.75,1.0,0.0,0.4550834005031017,0.0,0.06646047754020867,0.06646047754020867,0.0,0.0,-0.06646047754020867,13.0,72
73,0.3,0.75,1.0,0.0,0.45473434337316365,0.0,0.0654710906230679,0.0654710906230679,0.0,0.0,-0.0654710906230679,14.0,73
74,0.3,0.75,1.0,0.0,0.4543904826030845,0.0,0.06450128118578076,0.06450128118578076,0.0,0.0,-0.06450128118578076,15.0,74
75,0.3,0.75,1.0,0.0,0.4540517153699659,0.0,0.06355056667065148,0.06355056667065148,0.0,0.0,-0.06355056667065148,16.0,75
76,0.3,0.75,1.0,0.0,0.45371794138535115,0.0,0.06261847874041299,0.06261847874041299,0.0,0.0,-0.06261847874041299,17.0,76
77,0.3,0.75,1.0,0.0,0.45338906282053804,0.0,0.06170456279121199,0.06170456279121199,0.0,0.0,-0.06170456279121199,18.0,77
78,0.3,0.75,1.0,0.0,0.45306498423444974,0.0,0.060808377484580366,0.060808377484580366,0.0,0.0,-0.060808377484580366,19.0,78
79,0.3,0.75,1.0,0.0,0.4527456125039635,0.0,0.05992949429756234,0.05992949429756234,0.0,0.0,-0.05992949429756234,20.0,79
80,0.3,0.75,1.0,0.0,0.45243085675660233,0.0,0.05906749709021002,0.05906749709021002,0.0,0.0,-0.05906749709021002,21.0,80
81,0.3,0.75,1.0,0.0,0.45212062830549826,0.0,0.058221981689694766,0.058221981689694766,0.0,0.0,-0.058221981689694766,22.0,81
82,0.3,0.75,1.0,0.0,0.45181484058653976,0.0,0.05739255549031938,0.05739255549031938,0.0,0.0,-0.05739255549031938,23.0,82
83,0.3,0.75,1.0,0.0,0.45151340909762,0.0,0.056578837068750165,0.056578837068750165,0.0,0.0,-0.056578837068750165,24.0,83
84,0.3,0.75,1.0,0.0,0.45121625133990595,0.0,0.055780455813819574,0.055780455813819574,0.0,0.0,-0.055780455813819574,25.0,84
85,0.3,0.75,1.0,5.471609545887306,0.45092328676105187,0.75,0.13302919419653508,0.13302919419653508,0.0,0.0,4.588580351690771,26.0,85
86,0.3,0.75,1.0,0.0,0.47502297348211686,0.0,0.13053501397745354,0.13053501397745354,0.0,0.0,-0.13053501397745354,27.0,86
87,0.3,0.75,1.0,0.0,0.4743373904255126,0.0,0.128102941377463,0.128102941377463,0.0,0.0,-0.128102941377463,28.0,87
88,0.30357142857142855,0.75,1.0,2.60113201652565,0.4736645808594545,0.75,0.1614025296001224,0.1614025296001224,0.0,0.0,1.6897294869255275,29.0,88
89,0.3214285714285714,0.75,1.0,0.0,0.48253921051767684,0.0,0.15817561340511185,0.15817561340511185,0.0,0.0,-0.15817561340511185,30.0,89
