,kc,LAI,stress,R,s,I,E,ET,T,L,dsdt,dos,doy
60,0.3,0.75,1.0,0.0,0.4633807875158051,0.0,0.09138124763115218,0.09138124763115218,0.0,0.0,-0.09138124763115218,1.0,60
61,0.3,0.75,1.0,0.0,0.46290084398833053,0.0,0.08986895460183532,0.08986895460183532,0.0,0.0,-0.08986895460183532,2.0,61
62,0.3,0.75,1.0,0.0,0.4624288431763461,0.0,0.08838991614754453,0.08838991614754453,0.0,0.0,-0.08838991614754453,3.0,62
63,0.3,0.75,1.0,0.0,0.4619646104234703,0.0,0.08694322172556679,0.08694322172556679,0.0,0.0,-0.08694322172556679,4.0,63
64,0.3,0.75,1.0,0.0,0.46150797585558395,0.0,0.08552799058803644,0.08552799058803644,0.0,0.0,-0.08552799058803644,5.0,64
65,0.3,0.75,1.0,0.0,0.46105877422434427,0.0,0.08414337064937277,0.08414337064937277,0.0,0.0,-0.08414337064937277,6.0,65
66,0.3,0.75,1.0,0.0,0.460616844756648,0.0,0.08278853740270235,0.08278853740270235,0.0,0.0,-0.08278853740270235,7.0,66
67,0.3,0.75,1.0,0.0,0.46018203100978505,0.0,0.08146269288289151,0.08146269288289151,0.0,0.0,-0.08146269288289151,8.0,67
68,0.3,0.75,1.0,0.0,0.4597541807320388,0.0,0.08016506467394527,0.08016506467394527,0.0,0.0,-0.08016506467394527,9.0,68
69,0.3,0.75,1.0,0.0,0.45933314572849915,0.0,0.07889490495864537,0.07889490495864537,0.0,0.0,-0.07889490495864537,10.0,69
70,0.3,0.75,1.0,0.0,0.4589187817318676,0.0,0.07765148960841527,0.07765148960841527,0.0,0.0,-0.07765148960841527,11.0,70
71,0.3,0.75,1.0,0.0,0.4585109482780419,0.0,0.07643411731150442,0.07643411731150442,0.0,0.0,-0.07643411731150442,12.0,71
72,0.3,0.75,1.0,0.0,0.4581095085862798,0.0,0.07524210873768518,0.07524210873768518,0.0,0.0,-0.07524210873768518,13.0,72
73,0.3,0.75,1.0,0.0,0.45771432944374996,0.0,0.07407480573774895,0.07407480573774895,0.0,0.0,-0.07407480573774895,14.0,73
74,0.3,0.75,1.0,0.0,0.457325281094287,0.0,0.07293157057617818,0.07293157057617818,0.0,0.0,-0.07293157057617818,15.0,74
75,0.3,0.75,1.0,0.0,0.4569422371311768,0.0,0.07181178519545399,0.07181178519545399,0.0,0.0,-0.07181178519545399,16.0,75
76,0.3,0.75,1.0,0.0,0.4565650743938057,0.0,0.07071485051053826,0.07071485051053826,0.0,0.0,-0.07071485051053826,17.0,76
77,0.3,0.75,1.0,0.0,0.4561936728680151,0.0,0.06964018573214409,0.06964018573214409,0.0,0.0,-0.06964018573214409,18.0,77
78,0.3,0.75,1.0,0.0,0.4558279155900101,0.0,0.06858722771747797,0.06858722771747797,0.0,0.0,-0.06858722771747797,19.0,78
79,0.3,0.75,1.0,0.0,0.4554676885536788,0.0,0.06755543034720586,0.06755543034720586,0.0,0.0,-0.06755543034720586,20.0,79
80,0.3,0.75,1.0,0.0,0.455112880621183,0.0,0.06654426392745508,0.06654426392745508,0.0,0.0,-0.06654426392745508,21.0,80
81,0.3,0.75,1.0,0.0,0.45476338343669004,0.0,0.06555321461572515,0.06555321461572515,0.0,0.0,-0.06555321461572515,22.0,81
82,0.3,0.75,1.0,0.0,0.45441909134312003,0.0,0.06458178386963827,0.06458178386963827,0.0,0.0,-0.06458178386963827,23.0,82
83,0.3,0.75,1.0,0.11208598305351859,0.4540799013017879,0.11208598305351859,0.06362948791750914,0.06362948791750914,0.0,0.0,-0.06362948791750914,24.0,83
84,0.3,0.75,1.0,0.0,0.4537457128148262,0.0,0.06269585724976807,0.06269585724976807,0.0,0.0,-0.06269585724976807,25.0,84
85,0.3,0.75,1.0,0.0,0.4534164278502791,0.0,0.061780436130316654,0.061780436130316654,0.0,0.0,-0.061780436130316654,26.0,85
86,0.3,0.75,1.0,0.0,0.4530919507697627,0.0,0.06088278212694063,0.06088278212694063,0.0,0.0,-0.06088278212694063,27.0,86
87,0.3,0.75,1.0,0.0,0.45277218825859183,0.0,0.06000246565994763,0.06000246565994763,0.0,0.0,-0.06000246565994763,28.0,87
