,kc,LAI,stress,R,s,I,E,ET,T,L,dsdt,dos,doy
60,0.3,0.75,1.0,0.0,0.5037388263915273,0.0,0.24507625792444518,0.24507625792444518,0.0,0.0,-0.24507625792444518,1.0,60
61,0.3,0.75,1.0,0.0,0.5024516611713359,0.0,0.23944735850264334,0.23944735850264334,0.0,0.0,-0.23944735850264334,2.0,61
62,0.3,0.75,1.0,0.0,0.5011940594985279,0.0,0.23399001160137237,0.23399001160137237,0.0,0.0,-0.23399001160137237,3.0,62
63,0.3,0.75,1.0,0.0,0.49996512036196605,0.0,0.2286977166091902,0.2286977166091902,0.0,0.0,-0.2286977166091902,4.0,63
64,0.3,0.75,1.0,0.0,0.49876397689237995,0.0,0.22356426682392433,0.22356426682392433,0.0,0.0,-0.22356426682392433,5.0,64
65,0.3,0.75,1.0,0.0,0.4975897948187249,0.0,0.21858373404146278,0.21858373404146278,0.0,0.0,-0.21858373404146278,6.0,65
66,0.3,0.75,1.0,0.0,0.4964417710054819,0.0,0.21375045406244986,0.21375045406244986,0.0,0.0,-0.21375045406244986,7.0,66
67,0.3,0.75,1.0,0.0,0.4953191320660783,0.0,0.20905901305576424,0.20905901305576424,0.0,0.0,-0.20905901305576424,8.0,67
68,0.3,0.75,1.0,0.0,0.4942211330479283,0.0,0.2045042347221486,0.2045042347221486,0.0,0.0,-0.2045042347221486,9.0,68
69,0.3,0.75,1.0,0.0,0.4931470561848918,0.0,0.2000811682054952,0.2000811682054952,0.0,0.0,-0.2000811682054952,10.0,69
70,0.3,0.75,1.0,0.0,0.49209620971322426,0.0,0.19578507670309564,0.19578507670309564,0.0,0.0,-0.19578507670309564,11.0,70
71,0.3,0.75,1.0,0.0,0.4910679267473467,0.0,0.19161142672966033,0.19161142672966033,0.0,0.0,-0.19161142672966033,12.0,71
72,0.3,0.75,1.0,0.0,0.4900615642120018,0.0,0.18755587799314627,0.18755587799314627,0.0,0.0,-0.18755587799314627,13.0,72
73,0.3,0.75,1.0,0.0,0.489076501827584,0.0,0.1836142738434021,0.1836142738434021,0.0,0.0,-0.1836142738434021,14.0,73
74,0.3,0.75,1.0,0.0,0.48811214114563334,0.0,0.1797826322573844,0.1797826322573844,0.0,0.0,-0.1797826322573844,15.0,74
75,0.3,0.75,1.0,0.0,0.4871679046316765,0.0,0.17605713732723297,0.17605713732723297,0.0,0.0,-0.17605713732723297,16.0,75
76,0.3,0.75,1.0,0.0,0.4862432347927729,0.0,0.17243413121983261,0.17243413121983261,0.0,0.0,-0.17243413121983261,17.0,76
77,0.3,0.75,1.0,0.0,0.4853375933472906,0.0,0.16891010657864983,0.16891010657864983,0.0,0.0,-0.16891010657864983,18.0,77
78,0.3,0.75,1.0,0.0,0.4844504604345876,0.0,0.16548169934063267,0.16548169934063267,0.0,0.0,-0.16548169934063267,19.0,78
79,0.3,0.75,1.0,0.0,0.4835813338624204,0.0,0.16214568194281093,0.16214568194281093,0.0,0.0,-0.16214568194281093,20.0,79
80,0.3,0.75,1.0,1.068192158729833,0.4827297283900317,0.75,0.165290882407099,0.165290882407099,0.0,0.0,0.1529012763227341,21.0,80
81,0.3,0.75,1.0,6.626425375355729,0.4835327813118948,0.75,0.29332143914993375,0.29332143914993375,0.0,0.0,5.583103936205795,22.0,81
82,0.3,0.75,1.0,0.0,0.5128558061869253,0.0,0.28617028301623004,0.28617028301623004,0.0,0.0,-0.28617028301623004,23.0,82
