,kc,LAI,stress,R,s,E,ET,T,L,dsdt,dos,doy
0,0.3,0.75,0.896766798042231,21.750957340978456,0.5432555705457055,1.170548271393675,1.7825184723906693,0.6119702009969943,0.0,19.968438868587786,0.0,60
1,0.3,0.75,0.27822744879117356,0.0,0.6481318251076161,1.1020206892677642,1.6690534497843215,0.5670327605165573,0.0,-1.6690534497843215,0.0,61
2,0.3,0.75,0.3164477049912804,0.0,0.639365788081438,1.0391165948138485,1.5640723776047505,0.524955782790902,0.0,-1.5640723776047505,0.0,62
3,0.3,0.75,0.35449581460147994,20.401771239215,0.6311511222326736,1.8162373844891913,2.8160931385811923,0.9998557540920012,0.0,17.58567810063381,0.0,63
4,0.3,0.75,0.051052721104148054,0.0,0.7235128769628931,1.6911285350797867,2.6199903445016735,0.9288618094218868,0.0,-2.6199903445016735,0.0,64
5,0.3,0.75,0.0789555521269747,0.0,0.7097524234728634,1.577435285107701,2.440246917777445,0.862811632669744,0.0,-2.440246917777445,0.0,65
6,0.3,0.75,0.11039404798004059,12.46016184704871,0.6969360005853767,2.026141458763822,3.1415559888101523,1.1154145300463303,0.0,9.318605858238557,0.0,66
7,0.3,0.75,0.018628692167200044,0.0,0.7458782582441927,1.8814557787161035,2.9176714182882284,1.036215639572125,0.0,-2.9176714182882284,0.0,67
8,0.3,0.75,0.039117950950838275,0.0,0.7305543537363764,1.750319651241858,2.7129805491764647,0.9626608979346067,0.0,-2.7129805491764647,0.0,68
9,0.3,0.75,0.06491181641418317,0.0,0.7163055063142312,1.6312499779449312,2.5255164082532406,0.8942664303083095,0.0,-2.5255164082532406,0.0,69
10,0.3,0.75,0.09476241317140026,8.403615002341473,0.7030412394641616,1.892721966201006,2.9351757560241447,1.0424537898231387,0.0,5.468439246317328,0.0,70
11,0.3,0.75,0.037230422091096026,0.0,0.731762033825072,1.7605395043452725,2.728997266705618,0.9684577623603454,0.0,-2.728997266705618,0.0,71
12,0.3,0.75,0.06264195053375163,0.5585223192029952,0.7174290649873324,1.6648666700347037,2.578606576575655,0.9137399065409514,0.0,-2.02008425737266,0.0,72
13,0.3,0.75,0.08568645319732704,0.0,0.7068193787616357,1.55354440705926,2.402277425115111,0.8487330180558512,0.0,-2.402277425115111,0.0,73
14,0.3,0.75,0.11777971797660447,0.0,0.6942023754784681,1.4521709842036519,2.2403423865002985,0.7881714022966466,0.0,-2.2403423865002985,0.0,74
15,0.3,0.75,0.1523001471949544,0.0,0.6824358713476892,1.3597082442234485,2.0914004266923567,0.7316921824689082,0.0,-2.0914004266923567,0.0,75
16,0.3,0.75,0.18852399402094752,0.0,0.6714516254091789,1.2752419964064416,1.9542097983705002,0.6789678019640586,0.0,-1.9542097983705002,0.0,76
17,0.3,0.75,0.22586097142296885,0.0,0.661187918484964,1.1979653585284045,1.8276673672562318,0.6297020087278273,0.0,-1.8276673672562318,0.0,77
18,0.3,0.75,0.2638308771414127,0.0,0.6515888251695426,1.1271645849984004,1.7107909458122048,0.5836263608138045,0.0,-1.7107909458122048,0.0,78
19,0.3,0.75,0.30204442579266705,0.0,0.642603578605403,1.062206973625841,1.6027041509317752,0.540497177305934,0.0,-1.6027041509317752,0.0,79
20,0.3,0.75,0.3401874925368938,46.350595099857564,0.6341860147874839,3.1309356753839137,4.330935675383913,1.2,6.220649827517872,35.79900959695578,0.0,80
21,0.3,0.75,0.0,0.0,0.8222060231748567,2.579786647605994,3.7797866476059943,1.2,0.17820127202549688,-3.957987919631491,0.0,81
22,0.3,0.75,0.0,0.0,0.8014182714961199,2.3823917479822883,3.582391747982288,1.2,0.0,-3.582391747982288,0.0,82
23,0.3,0.75,0.0,0.0,0.7826031887861289,2.2083014830980434,3.408301483098043,1.2,0.0,-3.408301483098043,0.0,83
24,0.3,0.75,0.0037442426796953573,0.0,0.7647024457026308,2.046809776835421,3.1733815162080488,1.1265717393726276,0.0,-3.1733815162080488,0.0,84
25,0.3,0.75,0.016347641595479086,0.0,0.7480355259746474,1.9001691180604419,2.9467396427387493,1.0465705246783072,0.0,-2.9467396427387493,0.0,85
26,0.3,0.75,0.03601044823026294,11.819412233472365,0.7325589522207674,2.3191277399991237,3.5191277399991234,1.2,0.0,8.300284493473242,0.0,86
27,0.3,0.75,0.00023680490011769985,0.0,0.7761528833839672,2.14963949460257,3.3311733348456123,1.1815338402430422,0.0,-3.3311733348456123,0.0,87
28,0.3,0.75,0.0072882246382263505,15.38823985521769,0.7586572251127192,2.747732354505085,3.947732354505085,1.2,1.7402197995595157,9.70028770115309,0.0,88
29,0.3,0.75,0.0,0.0,0.8096041142994476,2.459496660940433,3.659496660940433,1.2,0.0,-3.659496660940433,0.0,89
